,title,description,video_id,epilepsy_title,epilepsy_description
540,DB2017 - Shinsuke Nakamura's entrance (Epilepsy Warning),"https://www.desertbus.org/ Graham and Bengineering's ""other thing"" turns out to be Shinsuke Nakamura's entrance Uploaded by the Desert Bus Video Strike ...",QhlyfZASjEM,False,True
541,(SFM)How Engineer Lost His Engineering license (EPILEPSY WARNING!!),You Have Been Warned ;P The begining gets me every time XD Da sweet buttsecks : https://www.youtube.com/watch?v=qvMYyPc2D3k Gona stick with weekly ...,r9cpDQWHgvA,False,True
542,(EPILEPSY WARNING) [FNaF SFM] Part for RabbitFluff,"DO NOT WATCH THIS IF YOU ARE EPILEPTIC!! /!\ Took me a few days but I'm done with it :3 I'm really proud of the effects, lights and movements I did, one of ...",Jae80gzjhvc,False,True
543,Destroying a computer with MEMZ virus! [epilepsy warning] ( ° ʖ °),Hi guys!! Today in my first video I'm going to test this awesome tojan virus! [epilepsy warning] ( ͡° ͜ʖ ͡°),MdbNzOhdRIE,True,True
544,The Vinesauce YTP Collab 3! (EPILEPSY WARNING),"This will be the final collab related to vinesauce that i will do, I'll still watch their streams (as they are my favorite stream group) and sometimes use them as a ytp ...",QdsGTkXm8WA,False,True
545,Meet the Engineer but everyone is invisible (minor epilepsy warning),"Second SFM, this time with sound.",w0qGIjLlUzw,False,True
546,Life Letters (vent meme) {epilepsy warning},Edited by: Strawberry Cat // Kenzie This vent didn't make me feel better at all....,Yb5hK_XtGfA,False,True
547,Supernino - Telodirò [EPILEPSY WARNING],"Telodirò è il primo singolo estratto da ""Eday EP"", disco di debutto di Supernino, prodotto da ROL Produzioni. Musica e Testo: Supernino (https://goo.gl/fvA8ze) ...",RzhPdn6GIZg,False,True
548,Smile |MEME (epilepsy Warning),Original - https://www.youtube.com/watch?v=NanhqTT6vYs Character - mine.,5wK3shb1abc,False,True
549,Pick a flower //MEME [Personal vent] (Sexual abuse and epilepsy warning),don't ask in the comment who is that person. thanks for watching. Song:https://youtu.be/8xWhVn5Ny38.,7zE_9JHb7rc,False,True
550,asphyxiate | meme (epilepsy warning),"i was gonna put ""asphyxiate meme but it doesnt loop and has frame by frame animation"" as the title originally fucky i love how this came out and yes thats a pony ...",EWgJZaJ8eN4,False,True
551,Despacito 2 meme (EPILEPSY WARNING),Yes Sorry no outro today.,Yrc8euv45XA,False,True
552,★ L͜I̷GH͞T͡ 'EM ̷UP͘ | full animash mep [EPILEPSY WARNING] [MEP #9],HD REQUIRED// Hiya. I'm so proud of my ducklings. You all did such an AMAAAZINNNGG JOB. I absolutely adore fall out boy and more than a year later I'm still ...,J68DYUuuG0Q,False,True
553,(YTP) food (EPILEPSY WARNING),For NitroEdits.,PEVlZJo2p9s,False,True
554,ASMR FOR 1 MINUTE * epilepsy warning * ☆ FAST TAP & SCRATCH ☆,"Subscribe & Like I hope you like this video :) Hugs, Lucy. :)",NtN9jrq9NKU,False,True
555,(EPILEPSY WARNING) Special Short on 2nd Anniversary of the channel,"Oof, I managed to do it today. ====================================================== Hello to all. Today is the second birthday of my channel.",3WQRrHN42bI,False,True
556,[ SMILE ] Meme [Gore + epilepsy Warning],,2-FQpm6yhMg,False,True
557,drown // original song (EPILEPSY WARNING),WARNING: This video may potentially trigger seizures for people with photosensitive epilepsy. Viewer discretion is advised. my instagram ...,O8mq7IZ4uOI,True,True
558,[Epilepsy Warning] Magma Orb SoS Map Demonstration Build Diary 3,Tarke why would anyone ever want to play Magma Orb? Well this is why. Also it makes for a great excuse to whip out your designer sunglasses. Build info below ...,gXZwADNcfcw,False,True
559,Sick || Meme || Epilepsy Warning,Song: Suicide - Midnight to monaco ( wheathin remix ) Original: CrispyMilk - https://youtu.be/YOvPsNqUk5E Deviantart: https://clearical.deviantart.com -- EDIT: ...,3j4hDf1qYAg,False,True
560,Press A To Gay! Plays PUSS! (Photosensitive epilepsy warning),"Help! My cat got stuck in the TV, but idk, it looks like it's having a great time in there. You can buy PUSS! on steam: ...",gbUpVGNjsjI,False,True
561,Remember Falling x Vylet Pony - Monarch [EPILEPSY WARNING],"I have an extra special surprise for you all today. My and Vylet Pony have been working on this gem for a good bit now, and...",xFwo2kO6TEo,False,True
562,Sandblast - Flipnote MV [Epilepsy Warning!],Character: Junpei Time Created: 4 or 5 hours Song: Sandblast (Dubstep) by Fox Stevenson I love this guy. His horns are so challenging yet fun to draw!,qMUrsEx-BtY,False,True
563,"Animation Mashup Meme ×*EPILEPSY WARNING*× (?) (Animation memes : The Wolf, Copycat, Pusher)",Original (The Wolf Meme): https://www.youtube.com/watch?v=BGT6owNJ4BE Original (Copycat meme): https://www.youtube.com/watch?v=Q2dk0L4MwDI ...,yUGpQD4VihU,False,True
564,[3.2] Vieira's Magma Orb Miner MoM (Uber Elder) [EPILEPSY WARNING],Build guide: https://www.pathofexile.com/forum/view-thread/1968981 Other videos (from 3.0): Vaults: https://www.youtube.com/watch?v=xvDLWMAStFg Atziri: ...,nRGbVbymdXw,False,True
565,Intro Weeliz | Zak'Arts ft. Braz // Epilepsy warning,Braz : https://www.youtube.com/channel/UCLSzUfXrYyXPbZ7_wYkpoDw Read desc before asking in the comments please Buy your intro now ...,cG1wI_4nFsQ,False,True
566,Top 5 cat levels in geometry dash (Epilepsy Warning 5:46-7:05),Cats or Dogs?,sK9ZDyJxTwE,False,True
567,MMD APH - NOVOCAINE **Epilepsy Warning!!**,WARNING: Contains flashing lights!!** CREDITS song: [v flower] NOVOCAINE - Creepy-P/GHOST motion: NERO_inu & SURA models: Roco (edited by Lovely ...,OKrM2EK1hzI,False,True
568,Best Undertale Flipnotes ever! [MAJOR EPILEPSY WARNING],I know all of the song names if ur curious. NONE OF THESE ARE MINE!! Btw the artists are amazing :3!!! Kudos to them!! How TF did this get over 10k views?,THbYZueAnEg,False,True
569,Teach you how to die (Epilepsy warning) Baldis basics short.,"Song by JT Music- https://youtu.be/cwz4rtQRxcQ Baldis gotta pop Quiz, I hope you studied hard all night! You know you gotta solve each question RIGHT!",tHHZHGHekAQ,False,True
570,Spongebob on drugs (epilepsy warning),"Thanks for watching, please don't forget to subscribe and hit me up on my social media or leave a comment if you want to see anything from me. Twitter ...",0GsxwbEi9Fg,False,True
571,Mother's Cake - Realitricked Me live (Off The Beaten Track) Epilepsy Warning!!,"Mother's Cake - Realitricked Me live (Live at Propolis 2014) Realitricked Me live is featured by Andreas ""Andalog"" Tentschert (Keys) & Charly Mair (Percussions) ...",VJyPpvN1VpI,False,True
572,Incredibles 2 epilepsy warning: Can Incredibles 2 trigger seizures?,Incredibles 2 epilepsy warning: Can Incredibles 2 trigger seizures? ☞ SUBSCRIBE 4 More : https://goo.gl/DwpjVH Disney Pixar's Incredibles sequel beings at ...,qLCQ0fKL6Dw,True,True
573,"[SFM] [FNaF] ""Back Again"" by Groundbreaking [Epilepsy Warning!]",So guys I finished it. I really have to thank Sunnycraft because without her the animation wouldn't be done yet. SunnyCraft: ...,HZf1KGDmavI,False,True
574,EVERYONE IS GAY - pride map part 30 (slight epilepsy warning),bold of you to assume pride month is even over part for catsodas map https://www.youtube.com/watch?v=gau3lhRi6n8 (lemon youre rad!!! im lov you) i didnt ...,5RnrotuP2eI,False,True
575,Whatcha Say - Underswap || sans/papyrus edit (epilepsy warning),have a super lazy edit (I do not own any of the images shown or the AU presented in this edit. I'll give credit ASAP.),Ddotji779DQ,False,True
576,Believer | Pain // Antisepticeye | Epilepsy Warning,"Warning, this edit is very flashy. I added a lot of glitch effects, and flash effects to this. This was made for Jack's birthday, hencing all of the Anti things going down ...",QDS4FCWToX0,False,True
577,American Airsoft Factory - Exclusive First Look - Epilepsy Warning - See Info Section,EPILEPSY WARNING 6:08 - 6:30 https://www.americanairsoftfactory.com/ Let's take an exclusive first sneak peek at a premium US based airsoft manufacturer ...,6LJYtYn7x0A,True,True
578,(Read Description) Yume 2kki Exploration  - Neon City Room (Epilepsy Warning),"Warning: this game contains a lot of flashing and flickering images and colours. I can't remember every video I recorded which has them, but be warned as I'm ...",MWkqjPsvt5s,False,True
579,I Broke Splatoon 2 — Insane Glitches [EPILEPSY WARNING],Subscribe for more Splatoon 2 glitches & competitive content —http://www.youtube.com/user/101Leafy?sub_confirmation=1 My copy of Splatoon 2 started ...,U1q8gVyyW3U,False,True
580,(Epilepsy warning) Fire | Silhouette MAP Part 3,For MicrowavedCookie! https://www.youtube.com/watch?v=Lpt2afv8QTg (map is closed) Another silhouette map part ohboi Programs used: Macromedia Flash 8 ...,0ZAcRM-cojg,False,True
581,[Epilepsy Warning!] Touch Tone Telephone | Goosefeather MAP | Part 4,MAP: https://www.youtube.com/watch?v=GrXBM7pRzN4 I know I said I was going to start uploading map parts in little collections instead of individually but.,LfSwrSKkXHc,False,True
582,[epilepsy warning] 10/18/18 Rom corruption stream,"here;'s a stream where i play mario 2, get mad at sonic 3, then show a bit of the conker's bad fur day intro then i forget what else my mind was starting to fry at ...",nP_QRhibXo4,False,True
583,136.10Hz - Energy Balance - Epilepsy Warning,Please do not watch or listen to this video if you have a history of epilepsy as it may cause seizures. INSTRUCTIONS: Play through Hi-Fi speakers with a good ...,04CYcxQQ0tQ,True,True
584,spac___E aND t()i  me.  (epilepsy warning),Rackals. Songs used: Machine Girl - Bullet Hell E e v e e - takashima Thumbnail by Chesh. Main - https://youtube.com/c/Rackals Twitter ...,Nl5lbAx74tA,False,True
585,THE TRIO OF BEST GOTA.IO EDITS!?🔥(SHEN DOUZZY RAZOR) EPILEPSY WARNING!💀,HIELO! Douzzy - https://www.youtube.com/channel/UCjEZLbmwPgsi7_bqyi9vCHQ Razor - https://www.youtube.com/channel/UC0Q6xMR1plIPTWLhhjzdiFw ...,9CgqDUT1LUY,False,True
586,what does the fox say| Pokemon animation| EPILEPSY WARNING|,"Dog goes ""woof"" Cat goes ""meow"" Bird goes ""tweet"" And mouse goes ""squeek"" Cow goes ""moo"" Frog goes ""croak"" And the elephant goes ""toot"" Ducks say ...",6uVS-0ZAVUs,False,True
587,You spin me right round -MeMe (Feat.Eddsworld) (Remake) (!EPILEPSY WARNING!),Original: ??? Songs: ??? Группа Вк: https://vk.com/pkpoff Мой Вк: https://vk.com/shadkris.,BHPMtY_okXA,False,True
588,RUST NEEDS HARDSTYLE - Kid Spits FIRE TRACKS - Embankment *epilepsy warning*,WARNING: THIS VIDEO CONTAINS FAST PULSING LIGHTS/COLOUR CHANGING - If you have epilepsy or anything similar you probably shouldn't watch this ...,DHSEz2Yl4k0,True,True
589,[SFM/FNAF] EPILEPSY WARNING Collab part for: P R I V A T E ( ͡° ͜ʖ ͡°),"I know, it's unoriginal and bad, but, i don't care : p.",sJlo38UlIO0,False,True
590,MMD APH - Fun!Fun!Fun! [Hitman Jones] **EPILEPSY WARNING!**,WARNING!! CONTAINS FLASHING LIGHTS!!** ...,0-7YWdWILYg,False,True
591,Echo Meme(Darlinqq)/Epilepsy Warning,Song: Echo remix Original : Darlinqq Song by: The Living Tombstone (TLT),jiiwHeXclik,False,True
592,(YTP) SMG4 creates a rom hack (EPILEPSY WARNING),Don't watch if you have epilepsy seriously.,-sueXzMUkbg,True,True
593,What Is It Like To Be A Mind? [epilepsy warning],visuals produced in Vuo.,xthTYrAxzT4,False,True
594,S3RL - MTC Remix (Epilepsy Warning),A remix of MTC including all of my favourite anime x3 Original video: https://www.youtube.com/watch?v=l-3nA07PN0M Thank you Patreons! ➢ Alex Coudeyras ...,cRFlnAoBB_Y,False,True
595,Super Dubstep Mario | Geometry Dash (EPILEPSY WARNING),Super Dubstep Mario Song by: GaloFrito https://everyplay.com/videos/26825851 Video recorded with Everyplay. Download Geometry Dash on the App Store: ...,repIl00Izh4,False,True
596,Testing video effects. Fooling around. Chill stream. EPILEPSY WARNING: Flashing lights and colors.,Just testing video effects. Fooling around. Chill stream. EPILEPSY WARNING: Flashing lights and colors.,Efz_EgefYXI,True,True
597,"(Read Description) Someday  - Dizziness, A Snowy Day (Epilepsy Warning)",Warning: there are a lot of flashing lights in this game and the occasional jump scare. There is a bright colourful event that spins in a circle when you drink the ...,WLKwV_wNGyk,False,True
598,{Lyrics} Thousand Pieces |Nightcore| (EPILEPSY WARNING)|Friday The 13th,Song(s): Thousand Pieces - Rockit Gaming Song: https://www.youtube.com/watch?v=n8gPdKEXXfE Picture: ...,olCEvhQfXQ8,False,True
599,"[SFM] [FNaF] ""FNaF 1 Song"" by TheLivingTombstone [Epilepsy Warning !]",Yep ... after some time I got bored xD And yes ... this version of the song is 10% faster than the original ... I hope you like it :3 ...,hgs-Jt41SpE,False,True
600,OPEN THE CHEST ! [Glitchtale Betty] (EPILEPSY WARNING !),(EPILEPSY WARNING !) Ok so this is my first animation made with a graphic tablet ...,IDemxr1gw1c,True,True
601,(YTP) Chadtronic is the kazoo kid irl (EPILEPSY WARNING),,1F5NsbNprFc,False,True
602,[Epilepsy Warning] Youtube Poop: Yoshi's Insane Bedtime Story,"Warning: This video contains flashing images. Mama Luigi tells Yoshi a bedtime story about desserts, Ganon, magic balloons, dolphins, and more...",ZWEhtKaEzjA,False,True
603,[Oc's/MEME] Bipolar meme | Crikay8 [EPILEPSY WARNING],Well... other meme :p Original meme: https://www.youtube.com/watch?v=Ugyw8aJN76o Inspiration: https://www.youtube.com/watch?v=bxKL6mC4mv0.,YLbumUUIerY,False,True
604,GRRRLS REMIX MEME ♾ Epilepsy Warning? GATCHA LIFE,"Hey well this is the Grrrls Remix Meme her name is Lily and she's mah new OC ;) Also, this is a Gatcha Life animation so yeah... . Original: ...",uDCGoTnF0yE,False,True
605,Infinite meme [Epilepsy warning],I'm a bad animator :(. Original meme : (https://www.youtube.com/watch?v=DgQI2rx4K9o) Original by : Crystal Wish (https://www.yout...,GEKx9tW1W5Y,False,True
606,(Read Description) Yume 2kki Exploration  - Cloudy World Eye Room (Epilepsy Warning?),"Warning: this game contains a lot of flashing and flickering images and colours. I can't remember every video I recorded which has them, but be warned as I'm ...",4qOJpafcVNE,False,True
607,HOW TO MAKE HARDBASS (EPILEPSY WARNING),,cr6jz6kNt0o,False,True
608,Everybody gets high Animation meme / EPILEPSY WARNING / Original by Vigment,Original by Vigment: https://youtu.be/8tj5QRN-OMk Song belongs to Missio: https://youtu.be/AHukwv_VX9A BITCH I'M TRYING SO I KNOW IT'S STILL CRINGY ...,QEyFaFsr2Zk,False,True
609,2017 Kami-Con Rave Highlights [Epilepsy Warning],This video features flashing lights and strobes.,kAFkTCnY-98,False,True
610,TENDENCIES - Tokyopop (Epilepsy Warning),Artzie Music - #1 Destination for Unique Music Subscribe to us: http://tiny.cc/ArtzieSub Get 'Tokyopop' here: https://tendencies.bandcamp.com/track/tokyopop ...,GMSKtHiqh1U,False,True
611,USSR Anthem Electrobit [Epilepsy Warning],CREDITS: Made in LMMS http://lmms.sourceforge.net/ With the help of VST plugin GalactiX http://www.smartelectronix.com/~alex/ And VST plugin DSK Brass ...,837do4ChaZg,False,True
612,Is there tomorrow?|Tomorrow is another day by Stagged|SFM|EPILEPSY WARNING,"This is my first sfm animation. If you enjoyed it please like, comment and/or subscribe for more. Song belongs to Stagged, characters and map originally belong ...",UXTXMnrM-qs,False,True
613,Falling In Reverse - Self Destruct Personality (Lyrics) [Epilepsy Warning - Read Desc],"Part of this video contains flashing lights, if you suffer from epilepsy or could have a seizure please refrain from watching - thanks :)",zvoridnfJBc,True,True
614,Rhythm Doctor Level Editor - Testify (RDSRT Version) [EPILEPSY WARNING],"Level by Samario Song by I:GOR Game is Rhythm Doctor, obviously. Play the editor for yourself, join the discord. https://discord.gg/rhythmdr.",Lf0GH5DeIUs,False,True
615,TRCKRTRT {meme} | {possible epilepsy warning},"IM SO PROUD OF THIS JUST SAYING i loved the original so much i had to do this because it seemed like no one else did,, the original is by lana mi at ...",zo1vyRQJ-Ww,False,True
616,Pusher meme (COMPILATION) !!Flash/Epilepsy warning!!,if your animation is in this comp and you are not comfortable with it being here please tell me and i'll take the comp down :3 Animators: ...,8zqOCVbldAc,False,True
617,(RWBY) Neo - Jekyll and Hyde ~ Epilepsy Warning,Practicing... sorry for blinding ya ;),KsY_vXRyYSQ,False,True
618,[SFM FNAF] - Twisted World - Collab/w Ruta Smirnova [EPILEPSY WARNING],"This is a special video me and Ruta were working on, also there's a one easter egg if you can find it, tell in the comments ;) Ruta's channel: ...",S7cU1d9v6rE,False,True
619,EPILEPSY WARNING CONTAINS FLASHING STROBES Fire alarm went off yesterday at Sainsburys Halifax UK,Yesterday when me and the mate were having a drink I had finshed mine. The fridge caught fire someone had to use a squirt of a co2 (Carbon dioxide) ...,pbbxKvKuG0I,False,True
620,Dex Arson - Immunity [LYRICS] Epilepsy Warning,,QGaI5zhVVow,False,True
621,Incredibles 2 epilepsy warning: Can Incredibles 2 trigger seizures?,Incredibles 2 epilepsy warning: Can Incredibles 2 trigger seizures?WITH a villain named Screenslaver it's safe to assume part of the Incredibles 2 plot revolves ...,jNq0Jcxohd0,True,True
622,The Sadworld YouTube Poop Collab (EPILEPSY WARNING),Sadworld: http://bit.ly/Sadworld The Epic People!! Zevio: http://bit.ly/zevio Master Sword: http://bit.ly/mstrsword Gigawatt: http://bit.ly/gwatt Sixtyforce: ...,cLC5yQGbiHg,False,True
623,[Rust] - Vanilla - draining a turret [Epilepsy warning],Places I reside: twitter.com/DepressedNinjaa.,y8_TAYeoU3Y,False,True
624,【MMD x Animator】 La Llorona **EPILEPSY WARNING** //Happy Halloween!//,Happy Halloween! Or Dziady which I prefer ^^ (Polish people understands~) I wanted to make my own motion for Halloween but I haven't got enough time to ...,0A9Gv3UnWCM,False,True
625,MMD ~ Meghan ~ Beep (imma Sheep) ~ Epilepsy Warning ⚠️,Models Meghan ~ Creeperless Ma Frisk Motions Beep Sheep ~ ?,0ByTAticf84,False,True
626,UHC highlights #90 Pump (epilepsy warning),Server IP: eu.badlion.net ======================================================== Songs used: ...,wPG9QNh9h3g,False,True
627,MMD APH - Something's not right... **EPILEPSY WARNING**,WARNING! CONTAINS FLASHING LIGHTS!** CREDITS song: Hedwig's Theme [Virtual Boy Remix] original meme: ...,9Lo3F8Xa1Dw,False,True
628,Intro for Jana lodos ft:Cora ( epilepsy warning again=),feel alive made this intro high at night alone in my room.,OHONkPHk8pY,False,True
629,teletubbies.exe [ EPILEPSY WARNING ],what have teletubbies become dear christ why did i make this Outro song: Enya - Only Time (VAPORWAVE REMIX) By: Blue Moon Channel: ...,NUzsE1FxtUs,False,True
630,Seizure inducing video (epilepsy warning),Check my cartoon animation made with #flipaclip.,5GmCw3SyvaM,False,True
631,Home Automation + El Chapo (Sikdope Remix) [EPILEPSY Warning],Testing out dynamic lighting control with home control system I've built using Raspberry Pi. Contact: http://vanjastanic.com Video of the build: ...,k8-YqYayXBg,False,True
632,RYM 9000 - EPILEPSY WARNING - Shooter With Insane Visual Style,"Rym 9000 is a hyperkinetic shooter inspired by Akira, Neon Genesis Evangelion, and Guxt. A treasure-hunting journey to the Moon developed by Sonoshee and ...",uNM6xWnmKd4,False,True
633,(YTP) Charmx Eats LSD Sos (EPILEPSY WARNING!!),"I hope you enjoy the video!! Make sure to share the video, leave a like, subscribe, and comment!! Have a nice day!! :D JOIN THE POST NOTIFICATION SQUAD!",8YV0SdzkyWc,False,True
634,FNaF Sister Location Animation  Circus Mild Epilepsy Warning,,X0VGnwt4LtQ,False,True
635,[YTP] Poppa Pig and The Spider Disaster (EPILEPSY WARNING),"My 6th Poppa Pig YTP Inspired with Niblet TV's ""[YTP] Pepper and Joj's Paranormal Pee Party"" Source: Peppa Pig : Mister Skinnylegs Fair use.",6463xeXb78Q,False,True
636,Red lips meme *ORIGINAL*(!EPILEPSY WARNING!),READ MEH BEFORE U WATCH ----------------------------------------------------- Don't watch if u get nightmeres easly or if u have epylepsy cuz HUGE SEIZURE ...,z7rmaodsQ-I,False,True
637,(EPILEPSY WARNING) Xenia Xbox 360 Emulator - The Legend of Spyro: Dawn of the Dragon,"The game is playable, but with a few issues. The splash screen and title screen are bugged and have an epileptic fit, so I advise skipping ahead to the 1:00 mark ...",x-sXbiKfOwU,False,True
